P39   Test report Date\Time 14.05.2026 16:18:08
Integrated device s/n: K26H7151 firmware version: Kernel-220 Mar 20 2024 10:25:11
*Pressure sensor: absent
Measurement rate, Hz ___________________ 1000

        Heading          Pitch           Roll         Rate_X         Rate_Y         Rate_Z          Acc_X          Acc_Y          Acc_Z         Magn_X         Magn_Y         Magn_Z       Reserved    Temperature           Vinp      USW (L/H)       
          19.99         -38.64        -105.53        11.8000       -85.3000        38.1000       0.366000      -1.160000      -0.188000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.99         -38.68        -105.61        11.4000       -85.4000        37.4000       0.370000      -1.162000      -0.192000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.99         -38.72        -105.70        11.0000       -85.4000        36.7000       0.374000      -1.166000      -0.198000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.99         -38.76        -105.78        10.7000       -85.1000        36.0000       0.376000      -1.170000      -0.206000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.99         -38.80        -105.87        10.4000       -85.0000        35.2000       0.378000      -1.176000      -0.212000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.99         -38.83        -105.95        10.0000       -84.8000        34.4000       0.382000      -1.182000      -0.216000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.99         -38.87        -106.04         9.4000       -84.7000        33.7000       0.384000      -1.188000      -0.222000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.99         -38.90        -106.12         9.0000       -84.6000        32.9000       0.384000      -1.196000      -0.226000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.99         -38.93        -106.21         8.6000       -84.6000        32.2000       0.386000      -1.204000      -0.230000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.99         -38.97        -106.29         8.1000       -84.4000        31.4000       0.388000      -1.210000      -0.234000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.99         -39.00        -106.38         7.7000       -84.3000        30.7000       0.388000      -1.218000      -0.238000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.99         -39.03        -106.46         7.3000       -84.2000        29.9000       0.388000      -1.224000      -0.244000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.00         -39.06        -106.55         6.7000       -84.1000        29.0000       0.390000      -1.230000      -0.250000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.00         -39.09        -106.63         6.2000       -83.9000        28.0000       0.394000      -1.238000      -0.254000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.00         -39.12        -106.72         5.6000       -83.7000        27.1000       0.394000      -1.244000      -0.258000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.01         -39.14        -106.80         5.2000       -83.5000        26.3000       0.394000      -1.250000      -0.262000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.01         -39.17        -106.89         4.9000       -83.4000        25.6000       0.394000      -1.256000      -0.262000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.01         -39.19        -106.98         4.5000       -83.2000        24.7000       0.394000      -1.264000      -0.264000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.02         -39.22        -107.06         4.0000       -83.1000        23.9000       0.394000      -1.268000      -0.268000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.02         -39.24        -107.15         3.4000       -83.0000        22.9000       0.396000      -1.274000      -0.274000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.03         -39.26        -107.23         3.0000       -82.8000        21.9000       0.400000      -1.280000      -0.278000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.03         -39.29        -107.32         2.7000       -82.7000        21.0000       0.402000      -1.286000      -0.284000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.03         -39.31        -107.40         2.4000       -82.5000        20.2000       0.404000      -1.296000      -0.290000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.04         -39.33        -107.49         1.9000       -82.4000        19.5000       0.408000      -1.304000      -0.296000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.05         -39.34        -107.58         1.4000       -82.2000        18.6000       0.410000      -1.312000      -0.302000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.05         -39.36        -107.66         1.0000       -82.0000        17.5000       0.412000      -1.318000      -0.310000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.06         -39.38        -107.75         0.6000       -81.7000        16.5000       0.414000      -1.326000      -0.314000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.06         -39.39        -107.83         0.0000       -81.5000        15.6000       0.416000      -1.332000      -0.320000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.07         -39.41        -107.92        -0.3000       -81.3000        14.7000       0.420000      -1.338000      -0.324000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.08         -39.42        -108.00        -0.5000       -81.1000        13.8000       0.422000      -1.346000      -0.328000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.08         -39.43        -108.09        -0.7000       -80.9000        12.8000       0.426000      -1.354000      -0.332000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.09         -39.44        -108.17        -1.2000       -80.6000        11.9000       0.428000      -1.360000      -0.338000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.09         -39.45        -108.26        -1.7000       -80.4000        11.1000       0.432000      -1.368000      -0.342000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.10         -39.46        -108.34        -1.9000       -80.2000        10.1000       0.434000      -1.374000      -0.346000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.11         -39.47        -108.42        -2.1000       -79.9000         9.0000       0.436000      -1.380000      -0.350000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.11         -39.48        -108.51        -2.3000       -79.6000         8.0000       0.440000      -1.386000      -0.354000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.12         -39.48        -108.59        -2.6000       -79.3000         7.1000       0.442000      -1.392000      -0.358000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.13         -39.49        -108.67        -2.7000       -79.0000         6.1000       0.444000      -1.400000      -0.362000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.13         -39.49        -108.76        -2.9000       -78.7000         5.0000       0.446000      -1.412000      -0.368000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.14         -39.50        -108.84        -3.1000       -78.5000         4.2000       0.448000      -1.420000      -0.372000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.14         -39.50        -108.92        -3.2000       -78.3000         3.3000       0.448000      -1.426000      -0.376000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.15         -39.50        -109.00        -3.2000       -78.1000         2.3000       0.450000      -1.432000      -0.380000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          20.15         -39.50        -109.08        -3.3000       -77.7000         1.2000       0.452000      -1.438000      -0.384000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.16         -39.50        -109.16        -3.5000       -77.2000         0.1000       0.452000      -1.444000      -0.388000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.16         -39.50        -109.24        -3.5000       -76.9000        -0.8000       0.454000      -1.452000      -0.392000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.16         -39.50        -109.32        -3.5000       -76.7000        -1.7000       0.456000      -1.458000      -0.396000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.17         -39.49        -109.40        -3.3000       -76.4000        -2.7000       0.458000      -1.464000      -0.396000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.17         -39.49        -109.48        -3.2000       -76.1000        -3.8000       0.460000      -1.466000      -0.396000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.17         -39.48        -109.55        -3.1000       -75.8000        -4.9000       0.464000      -1.464000      -0.396000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.17         -39.48        -109.63        -2.9000       -75.5000        -5.8000       0.464000      -1.462000      -0.398000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.17         -39.47        -109.71        -2.7000       -75.1000        -6.7000       0.462000      -1.460000      -0.402000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.17         -39.46        -109.78        -2.5000       -74.8000        -7.6000       0.462000      -1.460000      -0.408000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.17         -39.45        -109.86        -2.4000       -74.6000        -8.6000       0.462000      -1.462000      -0.416000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.17         -39.44        -109.93        -2.4000       -74.4000        -9.6000       0.464000      -1.464000      -0.426000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.17         -39.43        -110.00        -2.4000       -74.0000       -10.5000       0.464000      -1.466000      -0.434000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.17         -39.42        -110.07        -2.2000       -73.6000       -11.4000       0.466000      -1.470000      -0.442000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.16         -39.41        -110.15        -1.8000       -73.2000       -12.3000       0.466000      -1.474000      -0.448000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.16         -39.40        -110.22        -1.6000       -72.7000       -13.3000       0.464000      -1.480000      -0.454000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.16         -39.38        -110.29        -1.4000       -72.3000       -14.3000       0.464000      -1.488000      -0.456000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.15         -39.37        -110.35        -1.2000       -71.9000       -15.2000       0.464000      -1.492000      -0.456000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.14         -39.35        -110.42        -1.1000       -71.6000       -16.1000       0.466000      -1.486000      -0.452000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.14         -39.34        -110.49        -0.9000       -71.3000       -17.2000       0.470000      -1.474000      -0.448000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.13         -39.32        -110.56        -0.8000       -70.9000       -18.3000       0.474000      -1.460000      -0.448000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.12         -39.30        -110.62        -0.6000       -70.5000       -19.3000       0.474000      -1.450000      -0.450000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.11         -39.28        -110.69        -0.6000       -70.2000       -20.2000       0.472000      -1.442000      -0.458000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.11         -39.26        -110.75        -0.6000       -69.9000       -21.1000       0.474000      -1.440000      -0.472000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          20.10         -39.24        -110.82        -0.7000       -69.6000       -22.0000       0.478000      -1.442000      -0.490000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.09         -39.22        -110.88        -0.9000       -69.1000       -23.0000       0.480000      -1.446000      -0.502000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.08         -39.20        -110.94        -1.0000       -68.6000       -24.0000       0.482000      -1.446000      -0.506000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.07         -39.17        -111.00        -1.1000       -68.1000       -25.0000       0.484000      -1.446000      -0.504000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.06         -39.15        -111.06        -1.2000       -67.6000       -25.9000       0.486000      -1.442000      -0.498000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.05         -39.12        -111.12        -1.4000       -67.3000       -26.9000       0.482000      -1.438000      -0.496000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          20.03         -39.10        -111.18        -1.6000       -66.9000       -27.8000       0.480000      -1.432000      -0.500000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          20.02         -39.07        -111.24        -1.9000       -66.5000       -28.8000       0.484000      -1.422000      -0.508000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          20.01         -39.04        -111.30        -2.3000       -66.0000       -29.7000       0.490000      -1.410000      -0.522000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          20.00         -39.01        -111.36        -2.6000       -65.6000       -30.7000       0.496000      -1.404000      -0.530000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.99         -38.98        -111.42        -2.8000       -65.2000       -31.7000       0.500000      -1.400000      -0.536000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.98         -38.95        -111.48        -3.1000       -64.8000       -32.6000       0.504000      -1.404000      -0.538000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.97         -38.92        -111.53        -3.4000       -64.4000       -33.5000       0.504000      -1.408000      -0.538000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.95         -38.89        -111.59        -3.7000       -63.9000       -34.5000       0.502000      -1.410000      -0.536000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.94         -38.85        -111.65        -4.2000       -63.4000       -35.5000       0.502000      -1.412000      -0.538000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.93         -38.82        -111.70        -4.9000       -62.9000       -36.4000       0.500000      -1.412000      -0.542000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.92         -38.78        -111.76        -5.4000       -62.5000       -37.2000       0.500000      -1.416000      -0.546000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.91         -38.74        -111.81        -5.8000       -62.0000       -38.2000       0.506000      -1.420000      -0.548000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.90         -38.70        -111.87        -6.0000       -61.5000       -39.3000       0.512000      -1.424000      -0.552000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.89         -38.67        -111.92        -6.4000       -61.0000       -40.4000       0.514000      -1.426000      -0.552000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.87         -38.62        -111.98        -6.9000       -60.6000       -41.4000       0.512000      -1.422000      -0.548000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.86         -38.58        -112.03        -7.4000       -60.1000       -42.4000       0.508000      -1.414000      -0.546000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.85         -38.54        -112.08        -8.0000       -59.6000       -43.5000       0.506000      -1.406000      -0.546000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.84         -38.50        -112.13        -8.4000       -59.1000       -44.5000       0.506000      -1.402000      -0.550000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.83         -38.45        -112.18        -8.9000       -58.8000       -45.4000       0.506000      -1.398000      -0.556000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.82         -38.40        -112.24        -9.4000       -58.4000       -46.3000       0.512000      -1.396000      -0.564000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.81         -38.36        -112.29        -9.8000       -58.0000       -47.3000       0.522000      -1.402000      -0.574000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.79         -38.31        -112.34       -10.3000       -57.5000       -48.3000       0.528000      -1.408000      -0.582000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.78         -38.26        -112.39       -11.0000       -57.0000       -49.3000       0.532000      -1.414000      -0.584000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.77         -38.21        -112.44       -11.5000       -56.4000       -50.3000       0.528000      -1.414000      -0.584000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.76         -38.16        -112.49       -12.0000       -55.9000       -51.3000       0.524000      -1.410000      -0.582000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.75         -38.10        -112.54       -12.4000       -55.4000       -52.4000       0.518000      -1.404000      -0.580000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.74         -38.05        -112.58       -12.9000       -54.7000       -53.4000       0.518000      -1.398000      -0.578000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.73         -38.00        -112.63       -13.3000       -54.1000       -54.4000       0.522000      -1.394000      -0.578000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.72         -37.94        -112.68       -13.9000       -53.7000       -55.4000       0.528000      -1.390000      -0.582000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.71         -37.88        -112.73       -14.4000       -53.3000       -56.5000       0.532000      -1.390000      -0.586000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.70         -37.82        -112.77       -14.8000       -52.8000       -57.4000       0.532000      -1.392000      -0.590000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.69         -37.76        -112.82       -15.3000       -52.2000       -58.2000       0.528000      -1.398000      -0.592000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.67         -37.70        -112.86       -15.8000       -51.7000       -59.2000       0.524000      -1.402000      -0.590000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.66         -37.64        -112.91       -16.3000       -51.2000       -60.4000       0.526000      -1.400000      -0.584000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.65         -37.58        -112.95       -16.7000       -50.7000       -61.5000       0.530000      -1.392000      -0.580000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.64         -37.52        -113.00       -17.3000       -50.2000       -62.5000       0.536000      -1.384000      -0.580000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.63         -37.45        -113.04       -17.9000       -49.6000       -63.5000       0.536000      -1.374000      -0.580000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.62         -37.38        -113.08       -18.5000       -49.1000       -64.5000       0.536000      -1.364000      -0.586000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.61         -37.32        -113.12       -19.2000       -48.7000       -65.6000       0.536000      -1.354000      -0.598000            0.0            0.0            0.0              0           33.3           0.00     00000000 00000000
          19.60         -37.25        -113.17       -19.8000       -48.2000       -66.6000       0.538000      -1.344000      -0.610000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.59         -37.18        -113.21       -20.4000       -47.7000       -67.5000       0.538000      -1.338000      -0.618000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.58         -37.11        -113.25       -21.1000       -47.1000       -68.5000       0.538000      -1.336000      -0.622000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.57         -37.03        -113.29       -22.0000       -46.5000       -69.5000       0.536000      -1.334000      -0.620000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.56         -36.96        -113.33       -22.8000       -45.8000       -70.6000       0.534000      -1.332000      -0.616000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.55         -36.89        -113.37       -23.4000       -45.2000       -71.7000       0.528000      -1.328000      -0.608000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.55         -36.81        -113.41       -24.2000       -44.7000       -72.7000       0.524000      -1.320000      -0.602000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.54         -36.73        -113.45       -25.0000       -44.2000       -73.6000       0.518000      -1.308000      -0.596000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.53         -36.65        -113.49       -25.7000       -43.7000       -74.5000       0.514000      -1.294000      -0.592000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.52         -36.58        -113.53       -26.4000       -43.3000       -75.4000       0.510000      -1.280000      -0.592000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.52         -36.49        -113.57       -27.2000       -42.8000       -76.4000       0.510000      -1.270000      -0.594000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.51         -36.41        -113.61       -28.0000       -42.3000       -77.3000       0.510000      -1.264000      -0.596000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.50         -36.33        -113.64       -28.8000       -41.8000       -78.2000       0.508000      -1.258000      -0.600000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.50         -36.25        -113.68       -29.5000       -41.2000       -79.1000       0.502000      -1.258000      -0.602000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.49         -36.16        -113.72       -30.4000       -40.7000       -80.0000       0.496000      -1.260000      -0.600000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.49         -36.07        -113.76       -31.2000       -40.1000       -81.0000       0.494000      -1.258000      -0.596000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.48         -35.99        -113.79       -32.0000       -39.6000       -81.9000       0.494000      -1.250000      -0.590000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.48         -35.90        -113.83       -32.8000       -39.2000       -82.9000       0.498000      -1.232000      -0.586000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.47         -35.81        -113.87       -33.5000       -38.8000       -83.8000       0.500000      -1.210000      -0.588000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.47         -35.72        -113.90       -34.3000       -38.4000       -84.8000       0.498000      -1.190000      -0.594000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.47         -35.62        -113.94       -35.3000       -37.8000       -85.8000       0.496000      -1.172000      -0.602000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.46         -35.53        -113.98       -36.4000       -37.3000       -86.6000       0.492000      -1.156000      -0.612000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.46         -35.44        -114.01       -37.5000       -36.8000       -87.3000       0.490000      -1.146000      -0.620000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.46         -35.34        -114.05       -38.6000       -36.3000       -88.1000       0.490000      -1.140000      -0.626000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.46         -35.24        -114.08       -39.7000       -35.8000       -89.0000       0.490000      -1.134000      -0.626000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.46         -35.14        -114.12       -40.7000       -35.3000       -89.8000       0.488000      -1.132000      -0.622000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.46         -35.05        -114.15       -41.6000       -34.7000       -90.6000       0.482000      -1.128000      -0.616000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.46         -34.94        -114.19       -42.6000       -34.0000       -91.4000       0.474000      -1.122000      -0.608000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.47         -34.84        -114.22       -43.5000       -33.5000       -92.3000       0.468000      -1.110000      -0.602000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.47         -34.74        -114.26       -44.5000       -33.1000       -93.1000       0.466000      -1.096000      -0.598000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.47         -34.64        -114.29       -45.5000       -32.6000       -93.7000       0.464000      -1.082000      -0.596000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.48         -34.53        -114.33       -46.5000       -32.1000       -94.5000       0.464000      -1.070000      -0.596000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.48         -34.43        -114.36       -47.5000       -31.5000       -95.4000       0.464000      -1.064000      -0.598000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.49         -34.32        -114.40       -48.4000       -31.0000       -96.2000       0.464000      -1.060000      -0.598000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.49         -34.21        -114.43       -49.4000       -30.6000       -96.8000       0.462000      -1.056000      -0.598000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.50         -34.10        -114.46       -50.3000       -30.2000       -97.5000       0.460000      -1.048000      -0.596000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.51         -33.99        -114.50       -51.3000       -29.8000       -98.3000       0.460000      -1.038000      -0.594000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.51         -33.88        -114.53       -52.3000       -29.3000       -99.0000       0.462000      -1.028000      -0.592000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.52         -33.77        -114.57       -53.3000       -28.7000       -99.7000       0.464000      -1.016000      -0.594000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.53         -33.65        -114.60       -54.4000       -28.2000      -100.5000       0.466000      -1.002000      -0.600000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.54         -33.54        -114.63       -55.5000       -27.7000      -101.3000       0.468000      -0.984000      -0.610000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.55         -33.42        -114.67       -56.4000       -27.3000      -102.1000       0.468000      -0.966000      -0.618000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.56         -33.30        -114.70       -57.5000       -26.7000      -102.7000       0.466000      -0.952000      -0.622000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.57         -33.19        -114.73       -58.6000       -26.1000      -103.4000       0.462000      -0.940000      -0.624000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.59         -33.07        -114.76       -59.7000       -25.6000      -104.0000       0.460000      -0.934000      -0.624000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.60         -32.95        -114.80       -60.8000       -25.1000      -104.5000       0.458000      -0.928000      -0.622000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.61         -32.83        -114.83       -61.7000       -24.6000      -105.1000       0.456000      -0.922000      -0.620000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.63         -32.70        -114.86       -62.6000       -23.9000      -105.8000       0.452000      -0.914000      -0.612000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.64         -32.58        -114.89       -63.7000       -23.3000      -106.4000       0.450000      -0.906000      -0.604000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.66         -32.46        -114.92       -64.7000       -22.8000      -106.9000       0.446000      -0.896000      -0.598000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.68         -32.33        -114.95       -65.5000       -22.3000      -107.5000       0.442000      -0.890000      -0.592000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.69         -32.21        -114.99       -66.3000       -21.8000      -108.1000       0.438000      -0.884000      -0.588000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.71         -32.08        -115.02       -67.2000       -21.4000      -108.6000       0.436000      -0.882000      -0.586000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.73         -31.95        -115.05       -68.0000       -20.9000      -109.0000       0.434000      -0.882000      -0.584000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.75         -31.82        -115.08       -68.9000       -20.5000      -109.4000       0.432000      -0.884000      -0.582000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.77         -31.69        -115.11       -69.7000       -20.0000      -110.0000       0.430000      -0.884000      -0.582000            0.0            0.0            0.0              0           33.0           0.00     00000000 00000000
          19.79         -31.56        -115.14       -70.6000       -19.4000      -110.6000       0.428000      -0.886000      -0.582000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.81         -31.43        -115.17       -71.2000       -18.9000      -111.0000       0.428000      -0.886000      -0.582000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.83         -31.30        -115.20       -71.7000       -18.4000      -111.6000       0.428000      -0.886000      -0.580000            0.0            0.0            0.0              0           33.1           0.00     00000000 00000000
          19.85         -31.17        -115.23       -72.2000       -18.0000      -112.2000       0.430000      -0.882000      -0.578000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.87         -31.04        -115.25       -72.7000       -17.5000      -112.7000       0.430000      -0.876000      -0.576000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
          19.89         -30.90        -115.28       -73.2000       -17.0000      -113.2000       0.428000      -0.870000      -0.576000            0.0            0.0            0.0              0           33.2           0.00     00000000 00000000
