FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,MM/DD/YY h:mm:ss.nnnnnnnnn
StartTime,05/14/26 20:17:45.785342976
TimeFormat,Standard

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6288.213393:scaledAccelX,Timeseries,1000Hz,,,,,,
inertial-6288.213393:scaledAccelY,Timeseries,1000Hz,,,,,,
inertial-6288.213393:scaledAccelZ,Timeseries,1000Hz,,,,,,
inertial-6288.213393:scaledGyroX,Timeseries,1000Hz,,,,,,
inertial-6288.213393:scaledGyroY,Timeseries,1000Hz,,,,,,
inertial-6288.213393:scaledGyroZ,Timeseries,1000Hz,,,,,,
inertial-6288.213393:timeInfo_referenceTime_ahrsImu,Timeseries,1000Hz,,,,,,

DATA_START
Time,inertial-6288.213393:scaledAccelX,inertial-6288.213393:scaledAccelY,inertial-6288.213393:scaledAccelZ,inertial-6288.213393:scaledGyroX,inertial-6288.213393:scaledGyroY,inertial-6288.213393:scaledGyroZ,inertial-6288.213393:timeInfo_referenceTime_ahrsImu
05/14/26 20:17:45.785342976,-0.04013876989483833,0.9517792463302612,0.2980629801750183,-0.002440765732899308,-0.001245355233550072,-0.0005919752293266356,1610629000000
05/14/26 20:17:45.786342912,-0.03989928588271141,0.9521042108535767,0.2980678081512451,-0.003475428558886051,-0.002069257199764252,-0.001299860305152833,1610630000000
05/14/26 20:17:45.787342848,-0.03974730893969536,0.9520871043205261,0.2982535064220428,-0.003242718987166882,-0.00249742460437119,-0.001127890544012189,1610631000000
05/14/26 20:17:45.788342784,-0.03998750075697899,0.951995849609375,0.298855721950531,0.0003025978803634644,-0.0002744286321103573,4.256516695022583e-05,1610632000000
05/14/26 20:17:45.789342720,-0.03958040848374367,0.9523432850837708,0.2990871071815491,0.001722653629258275,-0.0003030295192729682,0.0003251173184253275,1610633000000
05/14/26 20:17:45.790342656,-0.03901635482907295,0.952514111995697,0.2988619208335876,0.001709944219328463,-0.0006659543723799288,-0.000409899337682873,1610634000000
05/14/26 20:17:45.791342592,-0.03906681761145592,0.9520950317382812,0.2989940643310547,8.250901009887457e-05,0.0004107454442419112,-0.0008081946289166808,1610635000000
05/14/26 20:17:45.792342528,-0.03963127732276917,0.952181339263916,0.2992175221443176,-0.001582413329742849,-0.0005025004502385855,-0.0003220272483304143,1610636000000
05/14/26 20:17:45.793342464,-0.03948526829481125,0.9527547359466553,0.2990820109844208,-0.003731726668775082,-0.000379255332518369,-8.084881119430065e-05,1610637000000
05/14/26 20:17:45.794342400,-0.03907779604196548,0.9530830979347229,0.2994160354137421,-0.004233526065945625,-0.0002240917820017785,-0.000132180139189586,1610638000000
05/14/26 20:17:45.795342336,-0.03889062255620956,0.9535325169563293,0.2992152571678162,-0.001690304139629006,0.0006295674247667193,6.565767398569733e-05,1610639000000
05/14/26 20:17:45.796342528,-0.03921955078840256,0.9534586071968079,0.2994500398635864,0.002626660047098994,0.0008347253897227347,0.0005532289505936205,1610640000000
05/14/26 20:17:45.797342464,-0.03948173671960831,0.9533543586730957,0.3001562356948853,0.00181398238055408,0.00101391552016139,0.0008034160127863288,1610641000000
05/14/26 20:17:45.798342400,-0.0395396314561367,0.9534206986427307,0.3004199266433716,-0.001279821153730154,7.576774805784225e-06,0.0005352791049517691,1610642000000
05/14/26 20:17:45.799342336,-0.03909502923488617,0.9530645608901978,0.300018846988678,-0.001209347625263035,-0.0002368732530158013,0.0006972497794777155,1610643000000
05/14/26 20:17:45.800342272,-0.03926444798707962,0.9529777765274048,0.2998302280902863,-0.0002651565591804683,-0.0005329569685272872,0.000268539966782555,1610644000000
05/14/26 20:17:45.801342464,-0.03911902755498886,0.9531400203704834,0.2999666929244995,-0.001910768216475844,-0.001192945055663586,5.632916872855276e-05,1610645000000
05/14/26 20:17:45.802342400,-0.03880289196968079,0.9534536004066467,0.3001826107501984,-0.00172527669928968,-0.001121220411732793,-0.0001187053130706772,1610646000000
05/14/26 20:17:45.803342336,-0.03909964486956596,0.9538079500198364,0.3005150556564331,-0.0006381223211064935,-0.002259870991110802,-4.983977851225063e-05,1610647000000
05/14/26 20:17:45.804342272,-0.03908237814903259,0.9542639851570129,0.2997595369815826,-0.001309928018599749,-0.002282147295773029,0.001364682801067829,1610648000000
05/14/26 20:17:45.805342208,-0.03917355462908745,0.9541863203048706,0.2990218997001648,-0.00192736554890871,-0.001009030151180923,0.001590867177583277,1610649000000
05/14/26 20:17:45.806342144,-0.03928587585687637,0.9538906216621399,0.2995851933956146,-0.002881841501221061,9.809201583266258e-05,0.0002624824410304427,1610650000000
05/14/26 20:17:45.807342080,-0.0390285961329937,0.9534435272216797,0.3000924289226532,-0.002151981927454472,-0.0002285033406224102,-0.0004061178769916296,1610651000000
05/14/26 20:17:45.808342016,-0.03887321427464485,0.9534294009208679,0.2999374568462372,-0.001626032637432218,0.0004867234674748033,-0.0002235836000181735,1610652000000
05/14/26 20:17:45.809341952,-0.0389312207698822,0.9533345699310303,0.2999933063983917,-0.0002084752777591348,0.0005415665218606591,0.0006193353910930455,1610653000000
05/14/26 20:17:45.810341888,-0.03903583064675331,0.9535003304481506,0.3004688918590546,0.001416534301824868,0.001015830202959478,0.001046597957611084,1610654000000
05/14/26 20:17:45.811341824,-0.03915382549166679,0.9535431265830994,0.3005816340446472,0.0005175273981876671,0.0004381539765745401,0.0009228643029928207,1610655000000
05/14/26 20:17:45.812342016,-0.03909097984433174,0.9537382125854492,0.3007001280784607,0.0006282790564000607,0.001110657816752791,0.0004283312591724098,1610656000000
05/14/26 20:17:45.813342208,-0.03916922211647034,0.9534093141555786,0.3009187877178192,-0.001682165544480085,0.0007138695800676942,9.146644151769578e-05,1610657000000
05/14/26 20:17:45.814342400,-0.03946694359183311,0.952686071395874,0.3006987273693085,-0.004222794435918331,-0.001005633268505335,-0.0002132196095772088,1610658000000
05/14/26 20:17:45.815342592,-0.03898202255368233,0.9523288607597351,0.3004568219184875,-0.002162335906177759,-0.001089763594791293,-0.001115653198212385,1610659000000
05/14/26 20:17:45.816342528,-0.03868640214204788,0.9522376656532288,0.2997485995292664,-0.003632960375398397,-0.001554232905618846,-0.001316576031967998,1610660000000
05/14/26 20:17:45.817342464,-0.03815245628356934,0.9522156715393066,0.2991088628768921,-0.004222607240080833,-0.002020644955337048,-0.0002096414100378752,1610661000000
05/14/26 20:17:45.818342400,-0.03811280056834221,0.9517455101013184,0.2989559769630432,-0.003208114765584469,-0.002123652258887887,0.0003998239990323782,1610662000000
05/14/26 20:17:45.819342336,-0.03838276490569115,0.9510795474052429,0.2991065680980682,-0.0008690610993653536,-0.001567333121784031,0.001000098418444395,1610663000000
05/14/26 20:17:45.820342272,-0.0388227216899395,0.9504572153091431,0.2994265556335449,-4.600541433319449e-05,-0.0005073100328445435,0.0009134107967838645,1610664000000
05/14/26 20:17:45.821342208,-0.03855381533503532,0.9501192569732666,0.2994122207164764,0.0003913756809197366,-0.0008437955984845757,0.0007755986880511045,1610665000000
05/14/26 20:17:45.822342144,-0.03830374404788017,0.9504052400588989,0.2989425361156464,0.001087239012122154,-0.0009386116289533675,0.0005111724603921175,1610666000000
05/14/26 20:17:45.823342080,-0.03796431049704552,0.9514001607894897,0.2988229990005493,0.001369956880807877,0.0003108417731709778,-1.777388388291001e-05,1610667000000
05/14/26 20:17:45.824342272,-0.03787710517644882,0.9520137906074524,0.2996265292167664,0.001428180490620434,3.190856659784913e-05,0.0007718060514889657,1610668000000
05/14/26 20:17:45.825342464,-0.03813678398728371,0.9518839716911316,0.2998237609863281,0.0001546575222164392,-0.0003802238497883081,0.0006243102252483368,1610669000000
05/14/26 20:17:45.826342656,-0.03829393163323402,0.9517560601234436,0.2995947003364563,0.00018691411241889,0.0003382386057637632,0.0003556531155481935,1610670000000
05/14/26 20:17:45.827342592,-0.03842417150735855,0.9521891474723816,0.2998179197311401,0.0009975937427952886,-0.0001769475638866425,-6.314172060228884e-05,1610671000000
05/14/26 20:17:45.828342528,-0.03817667812108994,0.9526633620262146,0.2998674511909485,0.002130735432729125,-0.0005509306211024523,-0.0005169017822481692,1610672000000
05/14/26 20:17:45.829342464,-0.03774726390838623,0.9532413482666016,0.2998745739459991,-0.000251048943027854,-0.00120683410204947,0.00020694884005934,1610673000000
05/14/26 20:17:45.830342400,-0.03726890683174133,0.9535607099533081,0.3002433180809021,0.0003327553858980536,-0.001602265750989318,0.0006045929039828479,1610674000000
05/14/26 20:17:45.831342336,-0.03761434927582741,0.9539161920547485,0.300335556268692,-0.00116449489723891,-0.002737278584390879,-9.470409713685513e-05,1610675000000
05/14/26 20:17:45.832342272,-0.03815776109695435,0.9540086984634399,0.3006375432014465,0.0002213937696069479,-0.002087793778628111,-0.0002792242157738656,1610676000000
05/14/26 20:17:45.833342208,-0.03801366314291954,0.9540321826934814,0.3006156980991364,0.001231973408721387,-0.001335788983851671,-0.0003319497336633503,1610677000000
05/14/26 20:17:45.834342400,-0.0377972275018692,0.9538552761077881,0.3002383410930634,0.0008903820998966694,-0.001380117260850966,-0.0003418370033614337,1610678000000
05/14/26 20:17:45.835342336,-0.03783434629440308,0.9535319209098816,0.2999650239944458,-0.0001354090636596084,-0.0004632980562746525,-0.001262732548639178,1610679000000
05/14/26 20:17:45.836342272,-0.03812142834067345,0.9529920220375061,0.300182968378067,-0.002582286950200796,-0.0006995439762249589,-0.0006598554900847375,1610680000000
05/14/26 20:17:45.837342464,-0.03837836906313896,0.952677845954895,0.3006064295768738,-0.002706238999962807,-0.001006216392852366,-0.0006355037912726402,1610681000000
05/14/26 20:17:45.838342656,-0.03853954374790192,0.9519555568695068,0.300245612859726,-0.004240903072059155,-0.0008374989847652614,-0.000387173582566902,1610682000000
05/14/26 20:17:45.839342848,-0.03866960108280182,0.9519635438919067,0.2996984720230103,-0.005066358018666506,-0.000679386779665947,-9.115296415984631e-05,1610683000000
05/14/26 20:17:45.840342784,-0.03851013630628586,0.9528934955596924,0.3002096712589264,-0.0002700770273804665,0.0008627977222204208,-5.525902452063747e-05,1610684000000
05/14/26 20:17:45.841342720,-0.03791669011116028,0.95367032289505,0.2997693121433258,0.001811898779124022,0.0008865167619660497,-0.0003964734787587076,1610685000000
05/14/26 20:17:45.842342656,-0.03768109902739525,0.9542214870452881,0.2996601760387421,0.001190565875731409,0.001129864365793765,-0.0005790482391603291,1610686000000
05/14/26 20:17:45.843342592,-0.037713672965765,0.9542643427848816,0.300097644329071,-0.0007144702831283212,0.001300213858485222,-0.0002666567452251911,1610687000000
05/14/26 20:17:45.844342528,-0.03818618506193161,0.9540004134178162,0.3004864454269409,-0.001181560219265521,0.00237458199262619,0.0002634291886352003,1610688000000
05/14/26 20:17:45.845342720,-0.03857796266674995,0.9537531137466431,0.3005847036838531,-0.0006138044991530478,0.001013544271700084,0.0003852353256661445,1610689000000
