time_s,time_ms,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,GX_raw,GY_raw,GZ_raw,AX_raw,AY_raw,AZ_raw
0.100000,100.000000,-0.100000,-0.100000,-0.100000,0.046000,-0.598000,0.800000,-0.100000,-0.100000,-0.100000,0.046000,-0.598000,0.800000
0.101000,101.000000,0.000000,-0.100000,-0.100000,0.046000,-0.598000,0.802000,0.000000,-0.100000,-0.100000,0.046000,-0.598000,0.802000
0.102000,102.000000,0.100000,-0.100000,-0.100000,0.046000,-0.598000,0.802000,0.100000,-0.100000,-0.100000,0.046000,-0.598000,0.802000
0.103000,103.000000,0.000000,-0.100000,0.100000,0.046000,-0.598000,0.802000,0.000000,-0.100000,0.100000,0.046000,-0.598000,0.802000
0.104000,104.000000,0.000000,0.000000,0.100000,0.046000,-0.598000,0.802000,0.000000,0.000000,0.100000,0.046000,-0.598000,0.802000
0.105000,105.000000,0.000000,0.100000,0.100000,0.046000,-0.596000,0.800000,0.000000,0.100000,0.100000,0.046000,-0.596000,0.800000
0.106000,106.000000,0.000000,0.100000,-0.100000,0.046000,-0.598000,0.800000,0.000000,0.100000,-0.100000,0.046000,-0.598000,0.800000
0.107000,107.000000,0.000000,0.100000,-0.100000,0.046000,-0.600000,0.800000,0.000000,0.100000,-0.100000,0.046000,-0.600000,0.800000
0.108000,108.000000,-0.100000,-0.100000,0.000000,0.046000,-0.600000,0.800000,-0.100000,-0.100000,0.000000,0.046000,-0.600000,0.800000
0.109000,109.000000,-0.200000,-0.200000,0.100000,0.046000,-0.598000,0.800000,-0.200000,-0.200000,0.100000,0.046000,-0.598000,0.800000
0.110000,110.000000,-0.200000,-0.200000,0.100000,0.046000,-0.596000,0.800000,-0.200000,-0.200000,0.100000,0.046000,-0.596000,0.800000
0.111000,111.000000,-0.100000,0.000000,0.100000,0.046000,-0.596000,0.802000,-0.100000,0.000000,0.100000,0.046000,-0.596000,0.802000
0.112000,112.000000,-0.100000,0.100000,0.000000,0.046000,-0.598000,0.800000,-0.100000,0.100000,0.000000,0.046000,-0.598000,0.800000
0.113000,113.000000,0.000000,0.100000,-0.100000,0.046000,-0.598000,0.800000,0.000000,0.100000,-0.100000,0.046000,-0.598000,0.800000
0.114000,114.000000,0.100000,0.000000,-0.100000,0.046000,-0.598000,0.802000,0.100000,0.000000,-0.100000,0.046000,-0.598000,0.802000
0.115000,115.000000,0.100000,-0.100000,-0.100000,0.046000,-0.596000,0.802000,0.100000,-0.100000,-0.100000,0.046000,-0.596000,0.802000
0.116000,116.000000,0.000000,-0.100000,0.000000,0.046000,-0.596000,0.802000,0.000000,-0.100000,0.000000,0.046000,-0.596000,0.802000
0.117000,117.000000,-0.100000,-0.100000,0.000000,0.046000,-0.596000,0.802000,-0.100000,-0.100000,0.000000,0.046000,-0.596000,0.802000
0.118000,118.000000,-0.200000,0.000000,0.000000,0.046000,-0.596000,0.800000,-0.200000,0.000000,0.000000,0.046000,-0.596000,0.800000
0.119000,119.000000,-0.100000,0.100000,0.000000,0.046000,-0.596000,0.800000,-0.100000,0.100000,0.000000,0.046000,-0.596000,0.800000
0.120000,120.000000,0.100000,0.100000,0.000000,0.046000,-0.596000,0.800000,0.100000,0.100000,0.000000,0.046000,-0.596000,0.800000
0.121000,121.000000,0.200000,0.100000,-0.100000,0.046000,-0.596000,0.800000,0.200000,0.100000,-0.100000,0.046000,-0.596000,0.800000
0.122000,122.000000,0.200000,0.000000,0.000000,0.046000,-0.596000,0.800000,0.200000,0.000000,0.000000,0.046000,-0.596000,0.800000
0.123000,123.000000,0.100000,-0.200000,-0.100000,0.046000,-0.596000,0.800000,0.100000,-0.200000,-0.100000,0.046000,-0.596000,0.800000
0.124000,124.000000,0.000000,-0.100000,0.000000,0.046000,-0.596000,0.800000,0.000000,-0.100000,0.000000,0.046000,-0.596000,0.800000
0.125000,125.000000,0.000000,0.000000,0.000000,0.046000,-0.596000,0.800000,0.000000,0.000000,0.000000,0.046000,-0.596000,0.800000
0.126000,126.000000,0.000000,0.100000,0.100000,0.046000,-0.598000,0.802000,0.000000,0.100000,0.100000,0.046000,-0.598000,0.802000
0.127000,127.000000,0.000000,0.000000,0.000000,0.046000,-0.598000,0.802000,0.000000,0.000000,0.000000,0.046000,-0.598000,0.802000
0.128000,128.000000,-0.100000,0.000000,-0.100000,0.046000,-0.598000,0.802000,-0.100000,0.000000,-0.100000,0.046000,-0.598000,0.802000
0.129000,129.000000,-0.100000,0.100000,0.000000,0.046000,-0.598000,0.800000,-0.100000,0.100000,0.000000,0.046000,-0.598000,0.800000
0.130000,130.000000,0.000000,0.100000,0.000000,0.046000,-0.598000,0.798000,0.000000,0.100000,0.000000,0.046000,-0.598000,0.798000
0.131000,131.000000,0.100000,0.000000,0.000000,0.046000,-0.598000,0.800000,0.100000,0.000000,0.000000,0.046000,-0.598000,0.800000
0.132000,132.000000,0.100000,0.000000,0.000000,0.046000,-0.596000,0.800000,0.100000,0.000000,0.000000,0.046000,-0.596000,0.800000
0.133000,133.000000,0.100000,0.000000,0.100000,0.046000,-0.596000,0.800000,0.100000,0.000000,0.100000,0.046000,-0.596000,0.800000
0.134000,134.000000,0.100000,0.000000,0.100000,0.046000,-0.596000,0.800000,0.100000,0.000000,0.100000,0.046000,-0.596000,0.800000
0.135000,135.000000,-0.100000,0.000000,0.000000,0.046000,-0.596000,0.800000,-0.100000,0.000000,0.000000,0.046000,-0.596000,0.800000
0.136000,136.000000,-0.100000,0.000000,0.000000,0.046000,-0.598000,0.800000,-0.100000,0.000000,0.000000,0.046000,-0.598000,0.800000
0.137000,137.000000,0.000000,0.100000,0.100000,0.046000,-0.598000,0.798000,0.000000,0.100000,0.100000,0.046000,-0.598000,0.798000
0.138000,138.000000,0.000000,0.100000,0.100000,0.046000,-0.598000,0.800000,0.000000,0.100000,0.100000,0.046000,-0.598000,0.800000
0.139000,139.000000,0.100000,0.100000,0.000000,0.046000,-0.598000,0.800000,0.100000,0.100000,0.000000,0.046000,-0.598000,0.800000
0.140000,140.000000,0.200000,0.000000,0.000000,0.046000,-0.596000,0.802000,0.200000,0.000000,0.000000,0.046000,-0.596000,0.802000
0.141000,141.000000,0.100000,0.000000,0.000000,0.046000,-0.596000,0.802000,0.100000,0.000000,0.000000,0.046000,-0.596000,0.802000
0.142000,142.000000,-0.100000,0.000000,0.000000,0.046000,-0.596000,0.800000,-0.100000,0.000000,0.000000,0.046000,-0.596000,0.800000
0.143000,143.000000,-0.300000,0.000000,0.000000,0.046000,-0.596000,0.800000,-0.300000,0.000000,0.000000,0.046000,-0.596000,0.800000
0.144000,144.000000,-0.100000,0.000000,0.000000,0.046000,-0.598000,0.800000,-0.100000,0.000000,0.000000,0.046000,-0.598000,0.800000
0.145000,145.000000,0.100000,0.000000,0.100000,0.046000,-0.596000,0.800000,0.100000,0.000000,0.100000,0.046000,-0.596000,0.800000
0.146000,146.000000,0.200000,0.000000,0.200000,0.046000,-0.596000,0.802000,0.200000,0.000000,0.200000,0.046000,-0.596000,0.802000
0.147000,147.000000,0.100000,0.100000,0.100000,0.044000,-0.596000,0.802000,0.100000,0.100000,0.100000,0.044000,-0.596000,0.802000
0.148000,148.000000,0.000000,0.100000,0.000000,0.044000,-0.596000,0.802000,0.000000,0.100000,0.000000,0.044000,-0.596000,0.802000
0.149000,149.000000,0.100000,0.000000,0.100000,0.044000,-0.596000,0.802000,0.100000,0.000000,0.100000,0.044000,-0.596000,0.802000
0.150000,150.000000,0.100000,0.000000,0.100000,0.044000,-0.596000,0.800000,0.100000,0.000000,0.100000,0.044000,-0.596000,0.800000
0.151000,151.000000,0.000000,0.000000,0.100000,0.044000,-0.596000,0.800000,0.000000,0.000000,0.100000,0.044000,-0.596000,0.800000
0.152000,152.000000,-0.100000,0.100000,0.100000,0.044000,-0.594000,0.800000,-0.100000,0.100000,0.100000,0.044000,-0.594000,0.800000
0.153000,153.000000,0.000000,0.100000,0.000000,0.044000,-0.594000,0.800000,0.000000,0.100000,0.000000,0.044000,-0.594000,0.800000
0.154000,154.000000,-0.100000,0.000000,0.000000,0.046000,-0.596000,0.800000,-0.100000,0.000000,0.000000,0.046000,-0.596000,0.800000
0.155000,155.000000,-0.100000,0.000000,0.000000,0.046000,-0.596000,0.800000,-0.100000,0.000000,0.000000,0.046000,-0.596000,0.800000
0.156000,156.000000,0.000000,0.000000,0.000000,0.046000,-0.596000,0.800000,0.000000,0.000000,0.000000,0.046000,-0.596000,0.800000
0.157000,157.000000,0.000000,0.000000,0.100000,0.046000,-0.598000,0.800000,0.000000,0.000000,0.100000,0.046000,-0.598000,0.800000
0.158000,158.000000,0.000000,-0.100000,0.100000,0.046000,-0.598000,0.800000,0.000000,-0.100000,0.100000,0.046000,-0.598000,0.800000
0.159000,159.000000,0.100000,-0.100000,0.000000,0.046000,-0.598000,0.800000,0.100000,-0.100000,0.000000,0.046000,-0.598000,0.800000
0.160000,160.000000,0.200000,-0.100000,0.000000,0.044000,-0.598000,0.800000,0.200000,-0.100000,0.000000,0.044000,-0.598000,0.800000
0.161000,161.000000,0.200000,-0.100000,0.000000,0.046000,-0.598000,0.800000,0.200000,-0.100000,0.000000,0.046000,-0.598000,0.800000
0.162000,162.000000,0.100000,-0.100000,0.000000,0.046000,-0.598000,0.800000,0.100000,-0.100000,0.000000,0.046000,-0.598000,0.800000
0.163000,163.000000,0.100000,-0.100000,0.000000,0.046000,-0.598000,0.802000,0.100000,-0.100000,0.000000,0.046000,-0.598000,0.802000
0.164000,164.000000,0.000000,0.000000,0.000000,0.046000,-0.598000,0.802000,0.000000,0.000000,0.000000,0.046000,-0.598000,0.802000
0.165000,165.000000,-0.100000,0.100000,0.000000,0.046000,-0.596000,0.802000,-0.100000,0.100000,0.000000,0.046000,-0.596000,0.802000
0.166000,166.000000,-0.100000,0.200000,0.000000,0.044000,-0.596000,0.800000,-0.100000,0.200000,0.000000,0.044000,-0.596000,0.800000
0.167000,167.000000,-0.100000,0.100000,0.000000,0.044000,-0.596000,0.800000,-0.100000,0.100000,0.000000,0.044000,-0.596000,0.800000
0.168000,168.000000,-0.100000,-0.100000,0.000000,0.044000,-0.596000,0.800000,-0.100000,-0.100000,0.000000,0.044000,-0.596000,0.800000
0.169000,169.000000,-0.100000,-0.200000,0.000000,0.044000,-0.596000,0.800000,-0.100000,-0.200000,0.000000,0.044000,-0.596000,0.800000
0.170000,170.000000,0.000000,-0.100000,0.000000,0.046000,-0.594000,0.798000,0.000000,-0.100000,0.000000,0.046000,-0.594000,0.798000
0.171000,171.000000,0.000000,0.100000,0.200000,0.046000,-0.596000,0.798000,0.000000,0.100000,0.200000,0.046000,-0.596000,0.798000
0.172000,172.000000,0.000000,0.100000,0.200000,0.046000,-0.596000,0.798000,0.000000,0.100000,0.200000,0.046000,-0.596000,0.798000
0.173000,173.000000,0.000000,0.100000,0.100000,0.046000,-0.598000,0.800000,0.000000,0.100000,0.100000,0.046000,-0.598000,0.800000
