time_s,time_ms,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,GX_raw,GY_raw,GZ_raw,AX_raw,AY_raw,AZ_raw
11.105000,11105.000000,-0.034403,-0.028358,0.019301,-0.038566,0.955468,0.300427,-0.034403,-0.028358,0.019301,-0.038566,0.955468,0.300427
11.106000,11106.000000,-0.100138,-0.028610,-0.035663,-0.038021,0.955493,0.299726,-0.100138,-0.028610,-0.035663,-0.038021,0.955493,0.299726
11.107000,11107.000000,-0.149183,-0.035047,-0.002389,-0.038257,0.955316,0.299374,-0.149183,-0.035047,-0.002389,-0.038257,0.955316,0.299374
11.108000,11108.000000,-0.147594,-0.088561,0.012026,-0.038223,0.954800,0.298831,-0.147594,-0.088561,0.012026,-0.038223,0.954800,0.298831
11.109000,11109.000000,-0.060795,-0.095413,-0.011661,-0.038499,0.953565,0.298705,-0.060795,-0.095413,-0.011661,-0.038499,0.953565,0.298705
11.110000,11110.000000,-0.027015,-0.057100,-0.030551,-0.038566,0.952898,0.298769,-0.027015,-0.057100,-0.030551,-0.038566,0.952898,0.298769
11.111000,11111.000000,-0.113241,-0.133263,-0.001296,-0.039052,0.952464,0.298878,-0.113241,-0.133263,-0.001296,-0.039052,0.952464,0.298878
11.112000,11112.000000,-0.153902,-0.159106,0.005962,-0.038895,0.951621,0.298996,-0.153902,-0.159106,0.005962,-0.038895,0.951621,0.298996
11.113000,11113.000000,-0.089748,-0.125707,-0.019192,-0.038482,0.951421,0.299484,-0.089748,-0.125707,-0.019192,-0.038482,0.951421,0.299484
11.114000,11114.000000,-0.152929,-0.111229,-0.044776,-0.038752,0.951648,0.299882,-0.152929,-0.111229,-0.044776,-0.038752,0.951648,0.299882
11.115000,11115.000000,0.018997,-0.049175,-0.039084,-0.039376,0.952166,0.299611,0.018997,-0.049175,-0.039084,-0.039376,0.952166,0.299611
11.116000,11116.000000,0.113630,0.006003,-0.057991,-0.039523,0.953030,0.299362,0.113630,0.006003,-0.057991,-0.039523,0.953030,0.299362
11.117000,11117.000000,0.143089,-0.040396,-0.069037,-0.039369,0.953884,0.299297,0.143089,-0.040396,-0.069037,-0.039369,0.953884,0.299297
11.118000,11118.000000,0.082993,0.022567,-0.024732,-0.039792,0.954371,0.300397,0.082993,0.022567,-0.024732,-0.039792,0.954371,0.300397
11.119000,11119.000000,0.062027,0.031320,0.032466,-0.039328,0.954764,0.301306,0.062027,0.031320,0.032466,-0.039328,0.954764,0.301306
11.120000,11120.000000,-0.049106,0.079760,0.026936,-0.038939,0.955321,0.300778,-0.049106,0.079760,0.026936,-0.038939,0.955321,0.300778
11.121000,11121.000000,-0.103445,0.044657,0.025441,-0.038662,0.955270,0.300097,-0.103445,0.044657,0.025441,-0.038662,0.955270,0.300097
11.122000,11122.000000,-0.071033,0.023033,0.004727,-0.038503,0.955073,0.300209,-0.071033,0.023033,0.004727,-0.038503,0.955073,0.300209
11.123000,11123.000000,-0.043173,-0.094432,0.039545,-0.038557,0.954284,0.300144,-0.043173,-0.094432,0.039545,-0.038557,0.954284,0.300144
11.124000,11124.000000,-0.064098,-0.161776,0.068027,-0.038478,0.952985,0.300131,-0.064098,-0.161776,0.068027,-0.038478,0.952985,0.300131
11.125000,11125.000000,-0.062111,-0.198022,0.068394,-0.038374,0.952212,0.300224,-0.062111,-0.198022,0.068394,-0.038374,0.952212,0.300224
11.126000,11126.000000,0.019518,-0.100807,0.041681,-0.038633,0.951748,0.300063,0.019518,-0.100807,0.041681,-0.038633,0.951748,0.300063
11.127000,11127.000000,-0.060329,-0.084003,0.055956,-0.038140,0.951453,0.300020,-0.060329,-0.084003,0.055956,-0.038140,0.951453,0.300020
11.128000,11128.000000,-0.039316,-0.027637,0.032467,-0.037927,0.950923,0.299917,-0.039316,-0.027637,0.032467,-0.037927,0.950923,0.299917
11.129000,11129.000000,0.033473,0.024419,0.006446,-0.038062,0.950885,0.299525,0.033473,0.024419,0.006446,-0.038062,0.950885,0.299525
11.130000,11130.000000,-0.034664,-0.009279,0.033836,-0.037621,0.951146,0.299614,-0.034664,-0.009279,0.033836,-0.037621,0.951146,0.299614
11.131000,11131.000000,-0.018588,-0.083642,0.046905,-0.038074,0.952041,0.299638,-0.018588,-0.083642,0.046905,-0.038074,0.952041,0.299638
11.132000,11132.000000,-0.028869,-0.087688,0.043305,-0.038189,0.952817,0.299267,-0.028869,-0.087688,0.043305,-0.038189,0.952817,0.299267
11.133000,11133.000000,-0.037922,-0.002984,0.028995,-0.038122,0.952541,0.298992,-0.037922,-0.002984,0.028995,-0.038122,0.952541,0.298992
11.134000,11134.000000,-0.166456,-0.015831,0.006684,-0.038481,0.952107,0.298651,-0.166456,-0.015831,0.006684,-0.038481,0.952107,0.298651
11.135000,11135.000000,-0.057760,-0.019206,-0.012982,-0.038662,0.951631,0.298479,-0.057760,-0.019206,-0.012982,-0.038662,0.951631,0.298479
11.136000,11136.000000,-0.030565,0.006403,-0.024180,-0.038614,0.951604,0.298620,-0.030565,0.006403,-0.024180,-0.038614,0.951604,0.298620
11.137000,11137.000000,-0.057581,-0.067467,-0.066205,-0.038789,0.951599,0.298378,-0.057581,-0.067467,-0.066205,-0.038789,0.951599,0.298378
11.138000,11138.000000,-0.084035,-0.151562,-0.023325,-0.038457,0.951875,0.298690,-0.084035,-0.151562,-0.023325,-0.038457,0.951875,0.298690
11.139000,11139.000000,-0.164749,-0.151192,0.027099,-0.038468,0.952120,0.299319,-0.164749,-0.151192,0.027099,-0.038468,0.952120,0.299319
11.140000,11140.000000,-0.111249,-0.111267,0.025323,-0.038470,0.952735,0.299747,-0.111249,-0.111267,0.025323,-0.038470,0.952735,0.299747
11.141000,11141.000000,-0.064835,-0.061903,0.024677,-0.038374,0.953256,0.299756,-0.064835,-0.061903,0.024677,-0.038374,0.953256,0.299756
11.142000,11142.000000,-0.080246,0.023512,0.031349,-0.038442,0.953104,0.299205,-0.080246,0.023512,0.031349,-0.038442,0.953104,0.299205
11.143000,11143.000000,-0.177378,0.031063,0.013490,-0.038926,0.952425,0.299448,-0.177378,0.031063,0.013490,-0.038926,0.952425,0.299448
11.144000,11144.000000,-0.141776,-0.033781,0.048487,-0.039416,0.952172,0.299785,-0.141776,-0.033781,0.048487,-0.039416,0.952172,0.299785
11.145000,11145.000000,-0.185903,-0.062660,0.024414,-0.039073,0.952015,0.299681,-0.185903,-0.062660,0.024414,-0.039073,0.952015,0.299681
11.146000,11146.000000,-0.182071,-0.043195,0.045253,-0.038803,0.951976,0.299284,-0.182071,-0.043195,0.045253,-0.038803,0.951976,0.299284
11.147000,11147.000000,-0.074396,0.001530,0.023033,-0.039191,0.952899,0.299836,-0.074396,0.001530,0.023033,-0.039191,0.952899,0.299836
11.148000,11148.000000,0.084194,0.046018,0.003770,-0.039467,0.952846,0.300250,0.084194,0.046018,0.003770,-0.039467,0.952846,0.300250
11.149000,11149.000000,0.108958,-0.056062,-0.027015,-0.039814,0.953017,0.300536,0.108958,-0.056062,-0.027015,-0.039814,0.953017,0.300536
11.150000,11150.000000,0.228870,-0.088551,0.011176,-0.039907,0.953334,0.300234,0.228870,-0.088551,0.011176,-0.039907,0.953334,0.300234
11.151000,11151.000000,0.218005,-0.044093,0.013930,-0.039280,0.953588,0.299785,0.218005,-0.044093,0.013930,-0.039280,0.953588,0.299785
11.152000,11152.000000,0.068532,-0.006166,0.008786,-0.038944,0.953368,0.299306,0.068532,-0.006166,0.008786,-0.038944,0.953368,0.299306
11.153000,11153.000000,0.065461,0.029527,0.000343,-0.039229,0.953411,0.299656,0.065461,0.029527,0.000343,-0.039229,0.953411,0.299656
11.154000,11154.000000,0.031197,0.072250,-0.001696,-0.039487,0.953421,0.299278,0.031197,0.072250,-0.001696,-0.039487,0.953421,0.299278
11.155000,11155.000000,0.022454,0.010318,0.024328,-0.039741,0.953332,0.298635,0.022454,0.010318,0.024328,-0.039741,0.953332,0.298635
11.156000,11156.000000,-0.007303,-0.064331,-0.002159,-0.039799,0.952298,0.298574,-0.007303,-0.064331,-0.002159,-0.039799,0.952298,0.298574
11.157000,11157.000000,0.004838,-0.102942,-0.015310,-0.039442,0.951026,0.298004,0.004838,-0.102942,-0.015310,-0.039442,0.951026,0.298004
11.158000,11158.000000,-0.058005,-0.118368,-0.004559,-0.039451,0.950534,0.297592,-0.058005,-0.118368,-0.004559,-0.039451,0.950534,0.297592
11.159000,11159.000000,-0.113616,-0.168676,-0.034759,-0.040017,0.950051,0.297499,-0.113616,-0.168676,-0.034759,-0.040017,0.950051,0.297499
11.160000,11160.000000,-0.067349,-0.193940,-0.009329,-0.039599,0.949834,0.297379,-0.067349,-0.193940,-0.009329,-0.039599,0.949834,0.297379
11.161000,11161.000000,0.044920,-0.107546,-0.003768,-0.038659,0.950239,0.297434,0.044920,-0.107546,-0.003768,-0.038659,0.950239,0.297434
11.162000,11162.000000,0.025438,-0.026166,0.070927,-0.038057,0.950710,0.298091,0.025438,-0.026166,0.070927,-0.038057,0.950710,0.298091
11.163000,11163.000000,-0.045911,0.046377,0.082513,-0.038095,0.951478,0.298620,-0.045911,0.046377,0.082513,-0.038095,0.951478,0.298620
11.164000,11164.000000,-0.129571,0.009800,0.039349,-0.038378,0.952404,0.299024,-0.129571,0.009800,0.039349,-0.038378,0.952404,0.299024
11.165000,11165.000000,-0.122802,-0.072123,-0.017683,-0.038068,0.953646,0.299581,-0.122802,-0.072123,-0.017683,-0.038068,0.953646,0.299581
11.166000,11166.000000,-0.154214,-0.038198,-0.024693,-0.038361,0.954220,0.300182,-0.154214,-0.038198,-0.024693,-0.038361,0.954220,0.300182
11.167000,11167.000000,0.024105,0.022757,-0.040918,-0.038153,0.953985,0.299954,0.024105,0.022757,-0.040918,-0.038153,0.953985,0.299954
11.168000,11168.000000,0.066815,0.011614,0.001638,-0.037830,0.953743,0.299061,0.066815,0.011614,0.001638,-0.037830,0.953743,0.299061
11.169000,11169.000000,0.050763,0.028482,-0.014299,-0.038214,0.954053,0.299122,0.050763,0.028482,-0.014299,-0.038214,0.954053,0.299122
11.170000,11170.000000,-0.046827,0.045500,-0.077101,-0.038680,0.954315,0.299048,-0.046827,0.045500,-0.077101,-0.038680,0.954315,0.299048
11.171000,11171.000000,-0.083696,0.016897,-0.045819,-0.038975,0.954562,0.299498,-0.083696,0.016897,-0.045819,-0.038975,0.954562,0.299498
11.172000,11172.000000,-0.099145,0.010205,0.001386,-0.039419,0.953980,0.299890,-0.099145,0.010205,0.001386,-0.039419,0.953980,0.299890
11.173000,11173.000000,-0.069332,-0.018158,-0.000614,-0.040087,0.952732,0.300086,-0.069332,-0.018158,-0.000614,-0.040087,0.952732,0.300086
11.174000,11174.000000,-0.069506,-0.077595,-0.014203,-0.040438,0.951962,0.299670,-0.069506,-0.077595,-0.014203,-0.040438,0.951962,0.299670
11.175000,11175.000000,-0.083033,-0.105190,0.002478,-0.040432,0.951870,0.299291,-0.083033,-0.105190,0.002478,-0.040432,0.951870,0.299291
11.176000,11176.000000,-0.079806,-0.164904,0.019776,-0.040429,0.951661,0.299017,-0.079806,-0.164904,0.019776,-0.040429,0.951661,0.299017
11.177000,11177.000000,-0.091897,-0.139634,0.004277,-0.040339,0.951239,0.298395,-0.091897,-0.139634,0.004277,-0.040339,0.951239,0.298395
11.178000,11178.000000,-0.067205,-0.094224,0.000375,-0.040132,0.951137,0.298242,-0.067205,-0.094224,0.000375,-0.040132,0.951137,0.298242
11.179000,11179.000000,-0.020819,-0.083633,-0.013858,-0.040177,0.951207,0.298111,-0.020819,-0.083633,-0.013858,-0.040177,0.951207,0.298111
11.180000,11180.000000,0.070959,-0.022194,0.008555,-0.040281,0.952151,0.298446,0.070959,-0.022194,0.008555,-0.040281,0.952151,0.298446
11.181000,11181.000000,0.093976,0.031850,0.060150,-0.040108,0.953212,0.299635,0.093976,0.031850,0.060150,-0.040108,0.953212,0.299635
11.182000,11182.000000,0.085982,0.017963,0.052948,-0.040159,0.953008,0.299833,0.085982,0.017963,0.052948,-0.040159,0.953008,0.299833
11.183000,11183.000000,0.170336,0.068648,0.017304,-0.039798,0.952773,0.299880,0.170336,0.068648,0.017304,-0.039798,0.952773,0.299880
11.184000,11184.000000,0.037109,0.095736,0.075804,-0.039242,0.952813,0.300629,0.037109,0.095736,0.075804,-0.039242,0.952813,0.300629
11.185000,11185.000000,-0.128560,0.055051,0.097186,-0.038740,0.953654,0.300803,-0.128560,0.055051,0.097186,-0.038740,0.953654,0.300803
11.186000,11186.000000,-0.222622,-0.034649,0.062833,-0.038344,0.954321,0.300563,-0.222622,-0.034649,0.062833,-0.038344,0.954321,0.300563
11.187000,11187.000000,-0.258711,-0.016421,0.047988,-0.038433,0.954850,0.300320,-0.258711,-0.016421,0.047988,-0.038433,0.954850,0.300320
11.188000,11188.000000,-0.226839,0.014476,0.037599,-0.038729,0.955256,0.300262,-0.226839,0.014476,0.037599,-0.038729,0.955256,0.300262
11.189000,11189.000000,-0.173265,-0.057593,-0.004749,-0.039268,0.954794,0.299700,-0.173265,-0.057593,-0.004749,-0.039268,0.954794,0.299700
11.190000,11190.000000,-0.126586,-0.127619,0.018145,-0.038658,0.954310,0.299559,-0.126586,-0.127619,0.018145,-0.038658,0.954310,0.299559
11.191000,11191.000000,-0.021630,-0.104924,0.076013,-0.038602,0.954005,0.299989,-0.021630,-0.104924,0.076013,-0.038602,0.954005,0.299989
11.192000,11192.000000,0.076971,-0.106295,0.036307,-0.038774,0.953840,0.300002,0.076971,-0.106295,0.036307,-0.038774,0.953840,0.300002
11.193000,11193.000000,0.074397,-0.041009,-0.026032,-0.039004,0.953711,0.299730,0.074397,-0.041009,-0.026032,-0.039004,0.953711,0.299730
11.194000,11194.000000,0.007429,-0.071164,-0.027301,-0.039059,0.953399,0.299294,0.007429,-0.071164,-0.027301,-0.039059,0.953399,0.299294
11.195000,11195.000000,-0.095171,-0.085190,0.025937,-0.038979,0.953507,0.299281,-0.095171,-0.085190,0.025937,-0.038979,0.953507,0.299281
11.196000,11196.000000,-0.059869,-0.075509,0.058302,-0.039335,0.953259,0.299003,-0.059869,-0.075509,0.058302,-0.039335,0.953259,0.299003
11.197000,11197.000000,-0.130546,-0.079701,0.106290,-0.039699,0.952926,0.298941,-0.130546,-0.079701,0.106290,-0.039699,0.952926,0.298941
11.198000,11198.000000,-0.028511,-0.087078,0.103878,-0.039876,0.952659,0.298832,-0.028511,-0.087078,0.103878,-0.039876,0.952659,0.298832
11.199000,11199.000000,0.115193,-0.056380,0.049545,-0.039550,0.952411,0.298801,0.115193,-0.056380,0.049545,-0.039550,0.952411,0.298801
11.200000,11200.000000,0.097170,0.004068,0.030036,-0.039286,0.952538,0.299253,0.097170,0.004068,0.030036,-0.039286,0.952538,0.299253
11.201000,11201.000000,0.006472,-0.034157,0.052537,-0.038948,0.952475,0.299271,0.006472,-0.034157,0.052537,-0.038948,0.952475,0.299271
11.202000,11202.000000,-0.042207,-0.043334,0.051481,-0.039051,0.952737,0.299183,-0.042207,-0.043334,0.051481,-0.039051,0.952737,0.299183
11.203000,11203.000000,-0.066550,-0.051872,0.044726,-0.039349,0.953539,0.299165,-0.066550,-0.051872,0.044726,-0.039349,0.953539,0.299165
11.204000,11204.000000,-0.087333,-0.093577,0.009764,-0.039328,0.953821,0.299345,-0.087333,-0.093577,0.009764,-0.039328,0.953821,0.299345
11.205000,11205.000000,-0.046678,-0.130311,0.053798,-0.039599,0.954076,0.299853,-0.046678,-0.130311,0.053798,-0.039599,0.954076,0.299853
11.206000,11206.000000,-0.031167,-0.052979,0.037826,-0.039662,0.954145,0.300716,-0.031167,-0.052979,0.037826,-0.039662,0.954145,0.300716
11.207000,11207.000000,-0.113703,-0.106897,0.008421,-0.039215,0.953422,0.300829,-0.113703,-0.106897,0.008421,-0.039215,0.953422,0.300829
11.208000,11208.000000,-0.092995,-0.166528,0.014492,-0.038644,0.953333,0.300297,-0.092995,-0.166528,0.014492,-0.038644,0.953333,0.300297
11.209000,11209.000000,-0.114358,-0.107924,0.055871,-0.038784,0.953311,0.300172,-0.114358,-0.107924,0.055871,-0.038784,0.953311,0.300172
11.210000,11210.000000,-0.146280,-0.100051,0.046050,-0.038631,0.953214,0.300510,-0.146280,-0.100051,0.046050,-0.038631,0.953214,0.300510
11.211000,11211.000000,-0.060602,-0.091670,0.016815,-0.039059,0.953749,0.300593,-0.060602,-0.091670,0.016815,-0.039059,0.953749,0.300593
11.212000,11212.000000,0.140063,-0.055634,0.054982,-0.039722,0.953601,0.300341,0.140063,-0.055634,0.054982,-0.039722,0.953601,0.300341
11.213000,11213.000000,0.096210,-0.013558,0.084741,-0.039975,0.953473,0.299912,0.096210,-0.013558,0.084741,-0.039975,0.953473,0.299912
11.214000,11214.000000,0.131976,-0.024421,0.071889,-0.039939,0.953349,0.300087,0.131976,-0.024421,0.071889,-0.039939,0.953349,0.300087
11.215000,11215.000000,0.073978,0.012271,0.075769,-0.039468,0.953039,0.300216,0.073978,0.012271,0.075769,-0.039468,0.953039,0.300216
11.216000,11216.000000,-0.060596,0.074217,0.030939,-0.039266,0.953430,0.299688,-0.060596,0.074217,0.030939,-0.039266,0.953430,0.299688
11.217000,11217.000000,-0.185830,0.022533,0.007234,-0.039318,0.952968,0.298824,-0.185830,0.022533,0.007234,-0.039318,0.952968,0.298824
11.218000,11218.000000,-0.016840,0.016849,-0.033297,-0.038956,0.952302,0.298523,-0.016840,0.016849,-0.033297,-0.038956,0.952302,0.298523
11.219000,11219.000000,0.016700,0.049199,-0.036495,-0.038308,0.951770,0.299189,0.016700,0.049199,-0.036495,-0.038308,0.951770,0.299189
11.220000,11220.000000,0.011251,0.064465,-0.016929,-0.038889,0.951640,0.299632,0.011251,0.064465,-0.016929,-0.038889,0.951640,0.299632
11.221000,11221.000000,0.009670,-0.010693,0.008159,-0.038841,0.952070,0.299918,0.009670,-0.010693,0.008159,-0.038841,0.952070,0.299918
11.222000,11222.000000,-0.070004,-0.081694,0.041513,-0.038648,0.951621,0.299893,-0.070004,-0.081694,0.041513,-0.038648,0.951621,0.299893
11.223000,11223.000000,-0.041982,-0.059230,0.062515,-0.038418,0.951512,0.299794,-0.041982,-0.059230,0.062515,-0.038418,0.951512,0.299794
11.224000,11224.000000,-0.034741,-0.041464,0.067347,-0.038555,0.951945,0.298657,-0.034741,-0.041464,0.067347,-0.038555,0.951945,0.298657
11.225000,11225.000000,0.046890,-0.037653,0.027902,-0.038587,0.952603,0.298476,0.046890,-0.037653,0.027902,-0.038587,0.952603,0.298476
11.226000,11226.000000,0.092951,-0.090172,-0.014925,-0.038587,0.952854,0.299176,0.092951,-0.090172,-0.014925,-0.038587,0.952854,0.299176
11.227000,11227.000000,0.036603,-0.129145,-0.024599,-0.038584,0.952267,0.300091,0.036603,-0.129145,-0.024599,-0.038584,0.952267,0.300091
11.228000,11228.000000,-0.016619,-0.005435,-0.000235,-0.038860,0.952038,0.300497,-0.016619,-0.005435,-0.000235,-0.038860,0.952038,0.300497
11.229000,11229.000000,-0.114645,0.110378,0.032417,-0.038278,0.951981,0.300033,-0.114645,0.110378,0.032417,-0.038278,0.951981,0.300033
11.230000,11230.000000,-0.131134,0.091274,0.033666,-0.037487,0.951783,0.300194,-0.131134,0.091274,0.033666,-0.037487,0.951783,0.300194
11.231000,11231.000000,-0.082220,0.066531,-0.012759,-0.037576,0.951367,0.300331,-0.082220,0.066531,-0.012759,-0.037576,0.951367,0.300331
11.232000,11232.000000,0.023129,0.014432,0.008754,-0.038154,0.951823,0.300550,0.023129,0.014432,0.008754,-0.038154,0.951823,0.300550
11.233000,11233.000000,-0.011194,0.028989,0.001199,-0.038390,0.952857,0.300691,-0.011194,0.028989,0.001199,-0.038390,0.952857,0.300691
11.234000,11234.000000,0.025817,-0.027414,0.025544,-0.038443,0.952922,0.301373,0.025817,-0.027414,0.025544,-0.038443,0.952922,0.301373
11.235000,11235.000000,0.014872,0.005510,0.018299,-0.038920,0.952289,0.300895,0.014872,0.005510,0.018299,-0.038920,0.952289,0.300895
11.236000,11236.000000,-0.081698,-0.039355,-0.049165,-0.038941,0.952512,0.300687,-0.081698,-0.039355,-0.049165,-0.038941,0.952512,0.300687
11.237000,11237.000000,-0.130927,0.056404,-0.012591,-0.038475,0.953210,0.301005,-0.130927,0.056404,-0.012591,-0.038475,0.953210,0.301005
11.238000,11238.000000,-0.129276,0.012956,-0.003748,-0.037807,0.953284,0.300891,-0.129276,0.012956,-0.003748,-0.037807,0.953284,0.300891
11.239000,11239.000000,-0.209578,-0.036942,0.065039,-0.038016,0.953302,0.300680,-0.209578,-0.036942,0.065039,-0.038016,0.953302,0.300680
11.240000,11240.000000,-0.216066,-0.102117,0.048460,-0.038533,0.953032,0.300724,-0.216066,-0.102117,0.048460,-0.038533,0.953032,0.300724
11.241000,11241.000000,-0.151867,-0.031425,-0.009023,-0.038943,0.952596,0.300741,-0.151867,-0.031425,-0.009023,-0.038943,0.952596,0.300741
11.242000,11242.000000,-0.095711,0.018753,0.003647,-0.039137,0.952673,0.300745,-0.095711,0.018753,0.003647,-0.039137,0.952673,0.300745
11.243000,11243.000000,-0.007250,-0.017160,0.012965,-0.039835,0.952228,0.300752,-0.007250,-0.017160,0.012965,-0.039835,0.952228,0.300752
11.244000,11244.000000,0.133599,-0.026097,-0.005524,-0.040285,0.951753,0.300108,0.133599,-0.026097,-0.005524,-0.040285,0.951753,0.300108
11.245000,11245.000000,0.116084,-0.041919,0.010329,-0.039747,0.951267,0.299579,0.116084,-0.041919,0.010329,-0.039747,0.951267,0.299579
11.246000,11246.000000,0.038022,-0.078639,0.021279,-0.039799,0.950963,0.299546,0.038022,-0.078639,0.021279,-0.039799,0.950963,0.299546
11.247000,11247.000000,0.011893,-0.067782,0.030486,-0.039527,0.951441,0.299537,0.011893,-0.067782,0.030486,-0.039527,0.951441,0.299537
11.248000,11248.000000,0.017999,-0.044865,0.058818,-0.039645,0.952020,0.299811,0.017999,-0.044865,0.058818,-0.039645,0.952020,0.299811
11.249000,11249.000000,-0.046860,-0.052013,0.052825,-0.039768,0.952353,0.299690,-0.046860,-0.052013,0.052825,-0.039768,0.952353,0.299690
11.250000,11250.000000,-0.009345,-0.054726,0.044263,-0.039331,0.952802,0.300118,-0.009345,-0.054726,0.044263,-0.039331,0.952802,0.300118
11.251000,11251.000000,-0.013536,-0.042123,0.029050,-0.038291,0.952905,0.300954,-0.013536,-0.042123,0.029050,-0.038291,0.952905,0.300954
11.252000,11252.000000,-0.034501,-0.032029,0.045418,-0.038138,0.952653,0.300693,-0.034501,-0.032029,0.045418,-0.038138,0.952653,0.300693
11.253000,11253.000000,-0.079311,-0.096021,0.029996,-0.038481,0.952497,0.299893,-0.079311,-0.096021,0.029996,-0.038481,0.952497,0.299893
11.254000,11254.000000,-0.036845,-0.178138,0.059110,-0.039215,0.952279,0.299524,-0.036845,-0.178138,0.059110,-0.039215,0.952279,0.299524
11.255000,11255.000000,-0.032439,-0.097493,0.066042,-0.039487,0.952412,0.299528,-0.032439,-0.097493,0.066042,-0.039487,0.952412,0.299528
11.256000,11256.000000,0.040778,-0.078206,0.020803,-0.039367,0.952258,0.299249,0.040778,-0.078206,0.020803,-0.039367,0.952258,0.299249
11.257000,11257.000000,0.018298,-0.019974,0.010270,-0.039054,0.951849,0.299182,0.018298,-0.019974,0.010270,-0.039054,0.951849,0.299182
11.258000,11258.000000,-0.027561,-0.012112,-0.051797,-0.038698,0.951656,0.299440,-0.027561,-0.012112,-0.051797,-0.038698,0.951656,0.299440
11.259000,11259.000000,-0.138448,-0.057195,-0.019754,-0.038612,0.951334,0.299968,-0.138448,-0.057195,-0.019754,-0.038612,0.951334,0.299968
11.260000,11260.000000,-0.138654,-0.041634,-0.025573,-0.038690,0.951907,0.299815,-0.138654,-0.041634,-0.025573,-0.038690,0.951907,0.299815
11.261000,11261.000000,-0.038659,0.015170,-0.033960,-0.038806,0.952041,0.299501,-0.038659,0.015170,-0.033960,-0.038806,0.952041,0.299501
11.262000,11262.000000,0.085496,0.029357,-0.010148,-0.038733,0.951613,0.299611,0.085496,0.029357,-0.010148,-0.038733,0.951613,0.299611
11.263000,11263.000000,0.155681,-0.027439,0.015624,-0.038531,0.951697,0.299822,0.155681,-0.027439,0.015624,-0.038531,0.951697,0.299822
11.264000,11264.000000,0.179807,-0.068905,0.061530,-0.038856,0.952545,0.299503,0.179807,-0.068905,0.061530,-0.038856,0.952545,0.299503
11.265000,11265.000000,-0.066305,-0.064917,0.047866,-0.038933,0.952563,0.299518,-0.066305,-0.064917,0.047866,-0.038933,0.952563,0.299518
11.266000,11266.000000,-0.173038,-0.097005,-0.021477,-0.039231,0.952663,0.298970,-0.173038,-0.097005,-0.021477,-0.039231,0.952663,0.298970
11.267000,11267.000000,-0.126866,-0.018215,-0.032384,-0.039487,0.952782,0.298841,-0.126866,-0.018215,-0.032384,-0.039487,0.952782,0.298841
11.268000,11268.000000,-0.163174,0.007779,-0.028452,-0.039173,0.952812,0.299455,-0.163174,0.007779,-0.028452,-0.039173,0.952812,0.299455
11.269000,11269.000000,-0.086458,-0.084637,0.011586,-0.039000,0.952915,0.300247,-0.086458,-0.084637,0.011586,-0.039000,0.952915,0.300247
11.270000,11270.000000,-0.108200,-0.039874,0.048214,-0.038774,0.952753,0.300437,-0.108200,-0.039874,0.048214,-0.038774,0.952753,0.300437
11.271000,11271.000000,-0.106186,0.004311,0.063655,-0.038719,0.952707,0.300112,-0.106186,0.004311,0.063655,-0.038719,0.952707,0.300112
11.272000,11272.000000,-0.218204,-0.105183,0.028623,-0.038799,0.953437,0.299753,-0.218204,-0.105183,0.028623,-0.038799,0.953437,0.299753
11.273000,11273.000000,-0.164829,-0.158932,0.006470,-0.038538,0.953892,0.300406,-0.164829,-0.158932,0.006470,-0.038538,0.953892,0.300406
11.274000,11274.000000,-0.037883,-0.125648,0.006960,-0.038285,0.953815,0.301304,-0.037883,-0.125648,0.006960,-0.038285,0.953815,0.301304
11.275000,11275.000000,0.020116,-0.098162,-0.006308,-0.038413,0.953430,0.301059,0.020116,-0.098162,-0.006308,-0.038413,0.953430,0.301059
11.276000,11276.000000,0.053494,-0.097840,-0.002970,-0.038445,0.953333,0.300447,0.053494,-0.097840,-0.002970,-0.038445,0.953333,0.300447
11.277000,11277.000000,0.081433,-0.024551,-0.048791,-0.038360,0.953401,0.300111,0.081433,-0.024551,-0.048791,-0.038360,0.953401,0.300111
11.278000,11278.000000,-0.005623,-0.053223,-0.125225,-0.038060,0.953970,0.299934,-0.005623,-0.053223,-0.125225,-0.038060,0.953970,0.299934
11.279000,11279.000000,-0.073084,-0.046583,-0.037348,-0.038735,0.954292,0.299621,-0.073084,-0.046583,-0.037348,-0.038735,0.954292,0.299621
11.280000,11280.000000,-0.056088,0.007087,-0.003589,-0.039183,0.953911,0.299732,-0.056088,0.007087,-0.003589,-0.039183,0.953911,0.299732
11.281000,11281.000000,-0.064871,0.039770,-0.055330,-0.039289,0.953918,0.300220,-0.064871,0.039770,-0.055330,-0.039289,0.953918,0.300220
11.282000,11282.000000,-0.000727,0.015226,-0.047859,-0.039035,0.953548,0.300152,-0.000727,0.015226,-0.047859,-0.039035,0.953548,0.300152
11.283000,11283.000000,0.008724,0.009495,0.000515,-0.038693,0.953456,0.300227,0.008724,0.009495,0.000515,-0.038693,0.953456,0.300227
11.284000,11284.000000,0.043098,-0.038116,0.031903,-0.038335,0.952879,0.299689,0.043098,-0.038116,0.031903,-0.038335,0.952879,0.299689
11.285000,11285.000000,0.004628,-0.056384,0.046382,-0.038719,0.951819,0.299565,0.004628,-0.056384,0.046382,-0.038719,0.951819,0.299565
